Airlines_Name,Airline_Code,Flight_Number,Cabin_Class,Aircraft_Type,Departure_Time,Departure_Port,Arrival_Time,Arrival_Port,Duration_Time,Stop,Fare,Departure_Port_Name,Arrival_Port_Name
Air India,AI,2871,ECONOMY,Airbus A320,20:45:00,Delhi,09:45:00,Guwahati,13:00:00,1,10601,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2463,ECONOMY,Airbus A320,19:35:00,Delhi,09:45:00,Guwahati,14:10:00,1,10601,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2653,ECONOMY,Airbus A320,03:00:00,Delhi,11:20:00,Guwahati,08:20:00,1,11759,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,891,ECONOMY,Airbus A320,02:30:00,Delhi,10:50:00,Guwahati,08:20:00,1,11773,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,540,ECONOMY,Airbus A321,21:10:00,Delhi,10:50:00,Guwahati,13:40:00,1,11773,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2835,ECONOMY,Airbus A320,19:35:00,Delhi,10:50:00,Guwahati,15:15:00,1,11773,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2415,ECONOMY,Airbus A320,09:40:00,Delhi,18:10:00,Guwahati,08:30:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2801,ECONOMY,Airbus A320,09:00:00,Delhi,18:10:00,Guwahati,09:10:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,427,ECONOMY,Boeing 787,08:30:00,Delhi,18:10:00,Guwahati,09:40:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2651,ECONOMY,Airbus A320,07:30:00,Delhi,18:10:00,Guwahati,10:40:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2815,ECONOMY,Airbus A320,06:45:00,Delhi,18:10:00,Guwahati,11:25:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2803,ECONOMY,Airbus A320,05:35:00,Delhi,18:10:00,Guwahati,12:35:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2409,ECONOMY,Airbus A320,04:25:00,Delhi,18:10:00,Guwahati,13:45:00,1,13059,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India,AI,2412,ECONOMY,Airbus A320,21:45:00,Delhi,11:20:00,Guwahati,13:35:00,1,15259,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
Air India Express,IX,1116,ECONOMY,Airbus A320,08:15:00,Delhi,18:10:00,Guwahati,09:55:00,2,26032,Indira Gandhi International Airport,Lokpriya Gopinath Bordoloi International Airport
IndiGo,6E,5118,ECONOMY,Airbus A321,10:25:00,Delhi,13:10:00,Imphal,02:45:00,0,6199,Indira Gandhi International Airport,Imphal International Airport
IndiGo,6E,2788,ECONOMY,Airbus A321,02:30:00,Delhi,09:55:00,Imphal,07:25:00,1,6271,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,1193,ECONOMY,Boeing 737,06:40:00,Delhi,12:05:00,Imphal,05:25:00,1,6399,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,1197,ECONOMY,Airbus A320,04:30:00,Delhi,11:15:00,Imphal,06:45:00,1,6399,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,1200,ECONOMY,Boeing 737,20:50:00,Delhi,11:15:00,Imphal,14:25:00,1,6399,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,1186,ECONOMY,Boeing 737,09:10:00,Delhi,17:15:00,Imphal,08:05:00,1,6789,Indira Gandhi International Airport,Imphal International Airport
IndiGo,6E,219,ECONOMY,Airbus A321,07:00:00,Delhi,15:20:00,Imphal,08:20:00,1,6896,Indira Gandhi International Airport,Imphal International Airport
IndiGo,6E,2037,ECONOMY,Airbus A321,05:15:00,Delhi,15:20:00,Imphal,10:05:00,1,6896,Indira Gandhi International Airport,Imphal International Airport
IndiGo,6E,2625,ECONOMY,Airbus A321,10:10:00,Delhi,15:20:00,Imphal,05:10:00,1,6976,Indira Gandhi International Airport,Imphal International Airport
IndiGo,6E,513,ECONOMY,Airbus A321,08:30:00,Delhi,15:20:00,Imphal,06:50:00,1,6976,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2702,ECONOMY,Airbus A320,02:00:00,Delhi,08:20:00,Imphal,06:20:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2727,ECONOMY,Airbus A320,21:55:00,Delhi,08:20:00,Imphal,10:25:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2400,ECONOMY,Airbus A320,21:00:00,Delhi,08:20:00,Imphal,11:20:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2709,ECONOMY,Airbus A320,18:10:00,Delhi,08:20:00,Imphal,14:10:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2403,ECONOMY,Airbus A321,17:30:00,Delhi,08:20:00,Imphal,14:50:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2764,ECONOMY,Airbus A320,09:40:00,Delhi,08:20:00,Imphal,22:40:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2535,ECONOMY,Airbus A320,05:25:00,Delhi,08:20:00,Imphal,02:55:00,1,7318,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,1067,ECONOMY,Airbus A320,10:00:00,Delhi,17:15:00,Imphal,07:15:00,1,7299,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2767,ECONOMY,Airbus A320,12:50:00,Delhi,08:20:00,Imphal,19:30:00,1,7482,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,1142,ECONOMY,Boeing 737,12:55:00,Delhi,17:15:00,Imphal,04:20:00,1,7798,Indira Gandhi International Airport,Imphal International Airport
IndiGo,6E,2059,ECONOMY,Airbus A321,04:45:00,Delhi,14:00:00,Imphal,09:15:00,1,8161,Indira Gandhi International Airport,Imphal International Airport
Air India Express,IX,2755,ECONOMY,Airbus A320,23:55:00,Delhi,15:15:00,Imphal,15:20:00,2,8699,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2705,ECONOMY,Airbus A321,07:30:00,Delhi,08:20:00,Imphal,00:50:00,1,8855,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,889,ECONOMY,Airbus A320,15:55:00,Delhi,11:15:00,Imphal,19:20:00,1,8979,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2737,ECONOMY,Airbus A320,15:45:00,Delhi,08:20:00,Imphal,16:35:00,1,9704,Indira Gandhi International Airport,Imphal International Airport
Air India,AI,2477,ECONOMY,Airbus A320,03:55:00,Delhi,05:00:00,Lucknow,01:05:00,0,3475,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2460,ECONOMY,Airbus A320,20:55:00,Delhi,22:05:00,Lucknow,01:10:00,0,3475,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,811,ECONOMY,Airbus A320,18:55:00,Delhi,19:55:00,Lucknow,01:00:00,0,3826,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2064,ECONOMY,Airbus A320,05:35:00,Delhi,06:45:00,Lucknow,01:10:00,0,3799,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2151,ECONOMY,Airbus A321,18:50:00,Delhi,20:00:00,Lucknow,01:10:00,0,3799,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2499,ECONOMY,Airbus A320,07:10:00,Delhi,08:15:00,Lucknow,01:05:00,0,3957,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,6479,ECONOMY,Airbus A320,20:20:00,Delhi,21:30:00,Lucknow,01:10:00,0,4051,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2703,ECONOMY,Airbus A321,21:30:00,Delhi,22:40:00,Lucknow,01:10:00,0,4051,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2135,ECONOMY,Airbus A320,15:10:00,Delhi,18:25:00,Lucknow,03:15:00,1,4458,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2144,ECONOMY,Airbus A320,11:50:00,Delhi,18:25:00,Lucknow,06:35:00,1,4458,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,5315,ECONOMY,Airbus A320,07:35:00,Delhi,08:45:00,Lucknow,01:10:00,0,4831,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2258,ECONOMY,Airbus A320,17:40:00,Delhi,19:00:00,Lucknow,01:20:00,0,4831,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
IndiGo,6E,2204,ECONOMY,Airbus A321,17:05:00,Delhi,20:55:00,Lucknow,03:50:00,1,4856,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2577,ECONOMY,Airbus A320,02:30:00,Delhi,08:10:00,Lucknow,05:40:00,1,9388,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2465,ECONOMY,Airbus A320,14:45:00,Delhi,20:30:00,Lucknow,05:45:00,1,9388,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2899,ECONOMY,Airbus A320,12:20:00,Delhi,20:30:00,Lucknow,08:10:00,1,9388,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2871,ECONOMY,Airbus A320,20:45:00,Delhi,08:10:00,Lucknow,11:25:00,1,9388,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2463,ECONOMY,Airbus A320,19:35:00,Delhi,08:10:00,Lucknow,12:35:00,1,9388,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
AkasaAir,QP,1411,ECONOMY,Boeing 737,10:00:00,Delhi,16:55:00,Lucknow,06:55:00,1,9355,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2859,ECONOMY,Airbus A320,10:20:00,Delhi,20:30:00,Lucknow,10:10:00,1,9755,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2560,ECONOMY,Airbus A320,07:10:00,Delhi,20:30:00,Lucknow,13:20:00,1,9755,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
AkasaAir,QP,1719,ECONOMY,Boeing 737,08:30:00,Delhi,16:55:00,Lucknow,08:25:00,1,9731,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2933,ECONOMY,Airbus A321,15:30:00,Delhi,21:10:00,Lucknow,05:40:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2420,ECONOMY,Airbus A320,14:55:00,Delhi,21:10:00,Lucknow,06:15:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2441,ECONOMY,Airbus A320,14:20:00,Delhi,21:10:00,Lucknow,06:50:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2945,ECONOMY,Airbus A320,11:40:00,Delhi,21:10:00,Lucknow,09:30:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2425,ECONOMY,Airbus A320,10:55:00,Delhi,21:10:00,Lucknow,10:15:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2995,ECONOMY,Airbus A320,10:15:00,Delhi,21:10:00,Lucknow,10:55:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2963,ECONOMY,Airbus A320,09:00:00,Delhi,21:10:00,Lucknow,12:10:00,1,9906,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2435,ECONOMY,Airbus A320,08:00:00,Delhi,21:10:00,Lucknow,13:10:00,1,10127,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2951,ECONOMY,Airbus A320,13:15:00,Delhi,21:10:00,Lucknow,07:55:00,1,10194,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2941,ECONOMY,Airbus A320,16:30:00,Delhi,23:50:00,Lucknow,07:20:00,1,10272,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2592,ECONOMY,Airbus A320,14:30:00,Delhi,23:50:00,Lucknow,09:20:00,1,10272,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2542,ECONOMY,Airbus A320,09:40:00,Delhi,20:30:00,Lucknow,10:50:00,1,10280,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2955,ECONOMY,Airbus A320,17:55:00,Delhi,23:50:00,Lucknow,05:55:00,1,10460,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India Express,IX,1194,ECONOMY,Airbus A320,06:35:00,Delhi,23:50:00,Lucknow,17:15:00,2,10499,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2678,ECONOMY,Airbus A320,08:30:00,Delhi,21:10:00,Lucknow,12:40:00,1,10594,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2943,ECONOMY,Airbus A320,07:30:00,Delhi,21:10:00,Lucknow,13:40:00,1,10696,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2664,ECONOMY,Airbus A350,15:10:00,Delhi,22:40:00,Lucknow,07:30:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2819,ECONOMY,Airbus A320,14:10:00,Delhi,22:40:00,Lucknow,08:30:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2412,ECONOMY,Airbus A320,21:45:00,Delhi,07:45:00,Lucknow,10:00:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2807,ECONOMY,Airbus A320,20:30:00,Delhi,07:45:00,Lucknow,11:15:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2809,ECONOMY,Airbus A320,20:00:00,Delhi,07:45:00,Lucknow,11:45:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2512,ECONOMY,Airbus A320,19:25:00,Delhi,07:45:00,Lucknow,12:20:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2415,ECONOMY,Airbus A320,09:40:00,Delhi,22:40:00,Lucknow,13:00:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2801,ECONOMY,Airbus A320,09:00:00,Delhi,22:40:00,Lucknow,13:40:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2813,ECONOMY,Airbus A320,18:00:00,Delhi,07:45:00,Lucknow,13:45:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,427,ECONOMY,Boeing 787,08:30:00,Delhi,22:40:00,Lucknow,14:10:00,1,11103,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2600,ECONOMY,Airbus A320,17:00:00,Delhi,07:45:00,Lucknow,14:45:00,1,11236,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India,AI,2417,ECONOMY,Airbus A320,12:10:00,Delhi,22:40:00,Lucknow,10:30:00,1,11923,Indira Gandhi International Airport,Chaudhary Charan Singh International Airport
Air India Express,IX,2508,ECONOMY,Airbus A320,05:00:00,Delhi,12:45:00,Mangalore,07:45:00,1,5664,Indira Gandhi International Airport,Mangalore International Airport
Air India Express,IX,2755,ECONOMY,Airbus A320,23:55:00,Delhi,12:45:00,Mangalore,12:50:00,1,5664,Indira Gandhi International Airport,Mangalore International Airport
Air India Express,IX,1145,ECONOMY,Boeing 737,23:00:00,Delhi,15:00:00,Mangalore,16:00:00,1,5664,Indira Gandhi International Airport,Mangalore International Airport
Air India Express,IX,1170,ECONOMY,Boeing 737,06:30:00,Delhi,12:45:00,Mangalore,06:15:00,1,6076,Indira Gandhi International Airport,Mangalore International Airport
Air India Express,IX,1163,ECONOMY,Airbus A320,21:20:00,Delhi,07:30:00,Mangalore,10:10:00,1,6076,Indira Gandhi International Airport,Mangalore International Airport
Air India Express,IX,1036,ECONOMY,Boeing 737,05:15:00,Delhi,08:10:00,Mangalore,02:55:00,0,6350,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,449,ECONOMY,Airbus A321,05:00:00,Delhi,10:20:00,Mangalore,05:20:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2141,ECONOMY,Airbus A321,16:45:00,Delhi,22:15:00,Mangalore,05:30:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,5257,ECONOMY,Airbus A321,13:00:00,Delhi,18:45:00,Mangalore,05:45:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,176,ECONOMY,Airbus A321,14:15:00,Delhi,20:00:00,Mangalore,05:45:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2434,ECONOMY,Airbus A321,11:30:00,Delhi,17:30:00,Mangalore,06:00:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2766,ECONOMY,Airbus A321,04:00:00,Delhi,10:20:00,Mangalore,06:20:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,6047,ECONOMY,Airbus A321,11:00:00,Delhi,17:30:00,Mangalore,06:30:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,6601,ECONOMY,Airbus A321,14:00:00,Delhi,20:30:00,Mangalore,06:30:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2127,ECONOMY,Airbus A321,10:45:00,Delhi,17:30:00,Mangalore,06:45:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,6054,ECONOMY,Airbus A321,15:30:00,Delhi,22:15:00,Mangalore,06:45:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2109,ECONOMY,Airbus A321,08:00:00,Delhi,14:55:00,Mangalore,06:55:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,6328,ECONOMY,Airbus A321,10:00:00,Delhi,17:30:00,Mangalore,07:30:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2103,ECONOMY,Airbus A321,07:00:00,Delhi,14:55:00,Mangalore,07:55:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,6282,ECONOMY,Airbus A321,12:15:00,Delhi,20:30:00,Mangalore,08:15:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,853,ECONOMY,Airbus A321,01:55:00,Delhi,10:20:00,Mangalore,08:25:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,6107,ECONOMY,Airbus A321,09:00:00,Delhi,17:30:00,Mangalore,08:30:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,477,ECONOMY,Airbus A321,21:45:00,Delhi,06:55:00,Mangalore,09:10:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,675,ECONOMY,Airbus A321,08:00:00,Delhi,17:30:00,Mangalore,09:30:00,1,6459,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2372,ECONOMY,Airbus A320,18:30:00,Delhi,21:20:00,Mangalore,02:50:00,0,7090,Indira Gandhi International Airport,Mangalore International Airport
Air India,AI,2899,ECONOMY,Airbus A320,12:20:00,Delhi,17:20:00,Mangalore,05:00:00,1,7683,Indira Gandhi International Airport,Mangalore International Airport
Air India,AI,2859,ECONOMY,Airbus A320,10:20:00,Delhi,17:20:00,Mangalore,07:00:00,1,7683,Indira Gandhi International Airport,Mangalore International Airport
Air India,AI,2560,ECONOMY,Airbus A320,07:10:00,Delhi,17:20:00,Mangalore,10:10:00,1,7683,Indira Gandhi International Airport,Mangalore International Airport
Air India,AI,2829,ECONOMY,Airbus A320,05:10:00,Delhi,17:20:00,Mangalore,12:10:00,1,7683,Indira Gandhi International Airport,Mangalore International Airport
IndiGo,6E,2069,ECONOMY,Airbus A321,05:45:00,Delhi,11:15:00,Mangalore,05:30:00,1,7614,Indira Gandhi International Airport,Mangalore International Airport
Air India,AI,2542,ECONOMY,Airbus A320,09:40:00,Delhi,17:20:00,Mangalore,07:40:00,1,8051,Indira Gandhi International Airport,Mangalore International Airport
